tile_id,source_image_id,dataset_id,category,wafer_id,modality,split,label,image_path,mask_path,tile_x,tile_y,tile_size,stride,preprocess_id,support_eligible,demo_allowed
miic_partial_normal_test_normal_01269__x00000_y00000_s00448,miic_partial_normal_test_normal_01269,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01269.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01270__x00000_y00000_s00448,miic_partial_normal_test_normal_01270,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01270.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01271__x00000_y00000_s00448,miic_partial_normal_test_normal_01271,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01271.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01272__x00000_y00000_s00448,miic_partial_normal_test_normal_01272,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01272.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00001__x00000_y00000_s00448,miic_partial_normal_train_normal_00001,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00001.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00002__x00000_y00000_s00448,miic_partial_normal_train_normal_00002,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00002.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00003__x00000_y00000_s00448,miic_partial_normal_train_normal_00003,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00003.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00004__x00000_y00000_s00448,miic_partial_normal_train_normal_00004,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00004.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00005__x00000_y00000_s00448,miic_partial_normal_train_normal_00005,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00005.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00006__x00000_y00000_s00448,miic_partial_normal_train_normal_00006,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00006.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00007__x00000_y00000_s00448,miic_partial_normal_train_normal_00007,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00007.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00008__x00000_y00000_s00448,miic_partial_normal_train_normal_00008,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00008.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00009__x00000_y00000_s00448,miic_partial_normal_train_normal_00009,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00009.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00010__x00000_y00000_s00448,miic_partial_normal_train_normal_00010,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00010.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00011__x00000_y00000_s00448,miic_partial_normal_train_normal_00011,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00011.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00012__x00000_y00000_s00448,miic_partial_normal_train_normal_00012,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00012.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00013__x00000_y00000_s00448,miic_partial_normal_train_normal_00013,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00013.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00014__x00000_y00000_s00448,miic_partial_normal_train_normal_00014,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00014.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00015__x00000_y00000_s00448,miic_partial_normal_train_normal_00015,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00015.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00016__x00000_y00000_s00448,miic_partial_normal_train_normal_00016,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00016.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00017__x00000_y00000_s00448,miic_partial_normal_train_normal_00017,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00017.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00018__x00000_y00000_s00448,miic_partial_normal_train_normal_00018,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00018.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00019__x00000_y00000_s00448,miic_partial_normal_train_normal_00019,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00019.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00020__x00000_y00000_s00448,miic_partial_normal_train_normal_00020,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00020.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00021__x00000_y00000_s00448,miic_partial_normal_train_normal_00021,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00021.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00022__x00000_y00000_s00448,miic_partial_normal_train_normal_00022,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00022.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00023__x00000_y00000_s00448,miic_partial_normal_train_normal_00023,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00023.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00024__x00000_y00000_s00448,miic_partial_normal_train_normal_00024,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00024.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00025__x00000_y00000_s00448,miic_partial_normal_train_normal_00025,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00025.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00026__x00000_y00000_s00448,miic_partial_normal_train_normal_00026,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00026.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00027__x00000_y00000_s00448,miic_partial_normal_train_normal_00027,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00027.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00028__x00000_y00000_s00448,miic_partial_normal_train_normal_00028,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00028.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00029__x00000_y00000_s00448,miic_partial_normal_train_normal_00029,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00029.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00030__x00000_y00000_s00448,miic_partial_normal_train_normal_00030,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00030.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00031__x00000_y00000_s00448,miic_partial_normal_train_normal_00031,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00031.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00032__x00000_y00000_s00448,miic_partial_normal_train_normal_00032,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00032.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00033__x00000_y00000_s00448,miic_partial_normal_train_normal_00033,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00033.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00034__x00000_y00000_s00448,miic_partial_normal_train_normal_00034,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00034.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00035__x00000_y00000_s00448,miic_partial_normal_train_normal_00035,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00035.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00036__x00000_y00000_s00448,miic_partial_normal_train_normal_00036,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00036.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00037__x00000_y00000_s00448,miic_partial_normal_train_normal_00037,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00037.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00038__x00000_y00000_s00448,miic_partial_normal_train_normal_00038,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00038.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00039__x00000_y00000_s00448,miic_partial_normal_train_normal_00039,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00039.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00040__x00000_y00000_s00448,miic_partial_normal_train_normal_00040,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00040.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00041__x00000_y00000_s00448,miic_partial_normal_train_normal_00041,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00041.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00042__x00000_y00000_s00448,miic_partial_normal_train_normal_00042,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00042.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00043__x00000_y00000_s00448,miic_partial_normal_train_normal_00043,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00043.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00044__x00000_y00000_s00448,miic_partial_normal_train_normal_00044,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00044.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00045__x00000_y00000_s00448,miic_partial_normal_train_normal_00045,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00045.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00046__x00000_y00000_s00448,miic_partial_normal_train_normal_00046,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00046.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00047__x00000_y00000_s00448,miic_partial_normal_train_normal_00047,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00047.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00048__x00000_y00000_s00448,miic_partial_normal_train_normal_00048,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00048.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00049__x00000_y00000_s00448,miic_partial_normal_train_normal_00049,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00049.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00050__x00000_y00000_s00448,miic_partial_normal_train_normal_00050,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00050.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00051__x00000_y00000_s00448,miic_partial_normal_train_normal_00051,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00051.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00052__x00000_y00000_s00448,miic_partial_normal_train_normal_00052,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00052.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00053__x00000_y00000_s00448,miic_partial_normal_train_normal_00053,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00053.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00054__x00000_y00000_s00448,miic_partial_normal_train_normal_00054,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00054.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00055__x00000_y00000_s00448,miic_partial_normal_train_normal_00055,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00055.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00056__x00000_y00000_s00448,miic_partial_normal_train_normal_00056,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00056.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00057__x00000_y00000_s00448,miic_partial_normal_train_normal_00057,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00057.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00058__x00000_y00000_s00448,miic_partial_normal_train_normal_00058,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00058.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00059__x00000_y00000_s00448,miic_partial_normal_train_normal_00059,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00059.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_train_normal_00060__x00000_y00000_s00448,miic_partial_normal_train_normal_00060,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00060.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_train_normal_00061__x00000_y00000_s00448,miic_partial_normal_train_normal_00061,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/train_normal_00061.jpg,,0,0,448,448,rgb_repeat_v1,False,False
